Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,team_win_pct,PTS_norm,AST_norm,TRB_norm,STL_norm,BLK_norm,FG%_norm,team_win_pct_norm,3P%_norm,3PA_norm,TOV_norm,eFG%_norm,2P%_norm,2PA_norm,MP_norm,FT%_norm,GS_norm,mvp_score
65.0,Saddiq Bey,26.0,NOP,SF,72.0,64.0,31.2,6.1,13.4,0.451,2.1,5.7,0.367,4.0,7.7,0.514,0.529,3.4,4.1,0.841,1.7,3.9,5.6,2.5,0.9,0.1,0.9,1.3,17.7,,0.317,0.5283582089552239,0.23364485981308414,0.4341085271317829,0.3333333333333333,0.03225806451612903,0.5414165666266507,0.19197207678883071,0.367,0.504424778761062,0.225,0.5768811341330425,0.514,0.48125,0.8131868131868132,0.841,0.7804878048780488,0.344708609502738
442.0,Jabari Walker,23.0,PHI,PF,64.0,6.0,11.9,1.5,3.3,0.455,0.5,1.5,0.337,1.0,1.8,0.551,0.531,0.8,1.1,0.735,1.1,1.9,3.0,0.5,0.4,0.2,0.4,1.6,4.3,,0.549,0.12835820895522387,0.04672897196261683,0.23255813953488372,0.14814814814814814,0.06451612903225806,0.546218487394958,0.5968586387434556,0.337,0.1327433628318584,0.1,0.579062159214831,0.551,0.1125,0.282967032967033,0.735,0.07317073170731707,0.3438857532586992
405.0,Sidy Cissoko,21.0,POR,SF,75.0,26.0,19.1,1.8,4.5,0.398,0.8,2.6,0.298,1.0,1.8,0.544,0.487,0.8,1.2,0.659,0.8,1.4,2.2,1.5,0.7,0.3,0.9,2.4,5.1,,0.512,0.15223880597014924,0.14018691588785048,0.17054263565891473,0.25925925925925924,0.0967741935483871,0.4777911164465787,0.5322862129144852,0.298,0.23008849557522124,0.225,0.5310796074154852,0.544,0.1125,0.4807692307692308,0.659,0.3170731707317073,0.34005030337171677
448.0,Nicolas Batum,37.0,LAC,PF,74.0,6.0,17.5,1.3,3.2,0.403,1.2,3.1,0.404,0.1,0.1,0.4,0.597,0.1,0.1,0.818,0.3,2.2,2.5,0.9,0.6,0.3,0.5,1.4,4.0,,0.512,0.11940298507462686,0.08411214953271029,0.19379844961240308,0.2222222222222222,0.0967741935483871,0.48379351740696286,0.5322862129144852,0.404,0.2743362831858407,0.125,0.6510359869138495,0.4,0.00625,0.4368131868131868,0.818,0.07317073170731707,0.32918626963965025
485.0,Jamison Battle,24.0,TOR,SF,61.0,2.0,8.5,1.2,2.4,0.51,0.6,1.4,0.412,0.6,1.0,0.65,0.631,0.1,0.2,0.643,0.3,1.1,1.5,0.4,0.1,0.0,0.3,0.7,3.1,,0.561,0.09253731343283582,0.03738317757009346,0.11627906976744186,0.037037037037037035,0.0,0.6122448979591837,0.617801047120419,0.412,0.1238938053097345,0.075,0.688113413304253,0.65,0.0625,0.18956043956043958,0.643,0.024390243902439025,0.32790699228649867
302.0,Gary Payton II,33.0,GSW,SG,73.0,1.0,15.6,3.3,5.7,0.583,0.5,1.7,0.291,2.8,3.9,0.712,0.628,0.4,0.5,0.65,1.4,2.2,3.6,1.7,0.9,0.3,0.8,1.8,7.5,,0.451,0.22388059701492538,0.15887850467289721,0.27906976744186046,0.3333333333333333,0.0967741935483871,0.6998799519807923,0.4258289703315881,0.291,0.15044247787610618,0.2,0.6848418756815703,0.712,0.24375,0.38461538461538464,0.65,0.012195121951219513,0.32741262372686103
96.0,Naji Marshall,28.0,DAL,SF,74.0,47.0,29.5,5.7,11.1,0.51,0.8,2.9,0.291,4.8,8.2,0.587,0.548,3.1,4.1,0.76,0.9,3.8,4.7,3.3,1.1,0.1,1.6,1.9,15.2,,0.317,0.45373134328358206,0.308411214953271,0.3643410852713178,0.40740740740740744,0.03225806451612903,0.6122448979591837,0.19197207678883071,0.291,0.2566371681415929,0.4,0.5976008724100328,0.587,0.5125,0.7664835164835164,0.76,0.573170731707317,0.32738204942977334
296.0,Quinten Post,25.0,GSW,PF,67.0,35.0,17.3,2.9,6.6,0.44,1.4,4.1,0.336,1.5,2.4,0.617,0.546,0.5,0.6,0.791,1.0,3.0,4.0,1.4,0.4,0.5,0.8,1.9,7.7,,0.451,0.22985074626865673,0.1308411214953271,0.31007751937984496,0.14814814814814814,0.16129032258064516,0.5282112845138055,0.4258289703315881,0.336,0.3628318584070796,0.2,0.5954198473282443,0.617,0.15,0.43131868131868134,0.791,0.4268292682926829,0.3272325024557628
317.0,Pat Spencer,29.0,GSW,PG,66.0,14.0,18.6,2.8,6.6,0.427,0.9,2.5,0.357,1.9,4.1,0.47,0.495,0.7,0.9,0.772,0.8,1.6,2.4,3.5,0.7,0.1,1.3,1.1,7.2,,0.451,0.21492537313432836,0.3271028037383178,0.18604651162790697,0.25925925925925924,0.03225806451612903,0.5126050420168068,0.4258289703315881,0.357,0.22123893805309733,0.325,0.539803707742639,0.47,0.25625,0.46703296703296704,0.772,0.17073170731707318,0.3268030937675842
98.0,Russell Westbrook,37.0,SAC,SF,64.0,58.0,29.0,5.6,13.1,0.427,2.0,5.9,0.338,3.6,7.2,0.5,0.503,2.0,2.9,0.694,1.3,4.2,5.4,6.7,1.3,0.2,3.3,2.3,15.2,,0.268,0.45373134328358206,0.6261682242990655,0.4186046511627907,0.48148148148148145,0.06451612903225806,0.5126050420168068,0.10645724258289707,0.338,0.5221238938053098,0.825,0.5485278080697927,0.5,0.45,0.7527472527472527,0.694,0.7073170731707317,0.32623462671227244
172.0,Derik Queen,21.0,NOP,C,81.0,48.0,25.0,4.4,9.2,0.473,0.3,1.1,0.261,4.1,8.1,0.502,0.489,2.7,3.4,0.795,1.7,5.4,7.1,3.7,1.0,0.9,2.3,2.7,11.7,,0.317,0.3492537313432836,0.3457943925233645,0.5503875968992248,0.37037037037037035,0.2903225806451613,0.5678271308523409,0.19197207678883071,0.261,0.09734513274336283,0.575,0.5332606324972737,0.502,0.50625,0.6428571428571428,0.795,0.5853658536585366,0.3203445610133356
59.0,DeMar DeRozan,36.0,SAC,PF,77.0,77.0,31.2,6.5,13.1,0.497,0.6,1.9,0.32,5.9,11.1,0.527,0.52,4.9,5.6,0.868,0.5,2.5,2.9,4.1,1.0,0.3,1.2,1.9,18.4,,0.268,0.5492537313432836,0.38317757009345793,0.22480620155038758,0.37037037037037035,0.0967741935483871,0.5966386554621849,0.10645724258289707,0.32,0.16814159292035397,0.3,0.5670665212649946,0.527,0.69375,0.8131868131868132,0.868,0.9390243902439024,0.31692473523244535
199.0,A.J. Green,26.0,MIL,SG,78.0,68.0,29.1,3.4,7.9,0.424,3.0,7.1,0.419,0.4,0.8,0.469,0.612,0.7,0.8,0.855,0.4,2.4,2.7,1.9,0.5,0.1,1.0,2.3,10.4,,0.39,0.31044776119402984,0.17757009345794392,0.20930232558139536,0.18518518518518517,0.03225806451612903,0.5090036014405762,0.3193717277486911,0.419,0.6283185840707964,0.25,0.6673936750272628,0.469,0.05,0.7554945054945055,0.855,0.8292682926829268,0.3159071533720105
110.0,Jeremiah Fears,19.0,NOP,PG,82.0,49.0,25.8,5.3,12.3,0.434,1.2,3.7,0.33,4.1,8.5,0.48,0.485,2.4,3.0,0.789,0.7,2.9,3.7,3.4,1.2,0.4,2.2,1.8,14.3,,0.317,0.42686567164179107,0.31775700934579443,0.2868217054263566,0.4444444444444444,0.12903225806451613,0.5210084033613446,0.19197207678883071,0.33,0.3274336283185841,0.55,0.5288985823336968,0.48,0.53125,0.6648351648351648,0.789,0.5975609756097561,0.3146985662814335
345.0,Will Richard,23.0,GSW,SG,69.0,21.0,20.0,2.3,5.0,0.468,1.0,3.1,0.335,1.3,1.9,0.679,0.571,0.7,0.8,0.852,1.0,1.5,2.5,1.3,1.2,0.1,0.8,1.9,6.4,,0.451,0.191044776119403,0.12149532710280375,0.19379844961240308,0.4444444444444444,0.03225806451612903,0.5618247298919569,0.4258289703315881,0.335,0.2743362831858407,0.2,0.6226826608505998,0.679,0.11875,0.5054945054945055,0.852,0.25609756097560976,0.31214130885272706
127.0,Cedric Coward,22.0,MEM,SG,62.0,47.0,25.8,4.9,10.5,0.471,1.5,4.4,0.338,3.4,6.0,0.568,0.542,2.3,2.7,0.843,1.3,4.5,5.9,2.8,0.6,0.4,1.7,2.0,13.6,ROY-5,0.305,0.4059701492537313,0.2616822429906542,0.45736434108527135,0.2222222222222222,0.12903225806451613,0.5654261704681872,0.17102966841186734,0.338,0.3893805309734513,0.425,0.5910577971646674,0.568,0.375,0.6648351648351648,0.843,0.573170731707317,0.3047143151386096
232.0,Isaac Okoro,25.0,CHI,SG,63.0,62.0,26.9,3.3,7.3,0.46,1.2,3.5,0.33,2.2,3.8,0.58,0.539,1.4,1.8,0.795,1.1,1.7,2.7,1.6,0.7,0.5,0.7,2.6,9.3,,0.378,0.2776119402985075,0.14953271028037385,0.20930232558139536,0.25925925925925924,0.16129032258064516,0.5522208883553422,0.29842931937172773,0.33,0.30973451327433627,0.175,0.5877862595419847,0.58,0.2375,0.695054945054945,0.795,0.7560975609756098,0.29718892338477704
141.0,Brandon Williams,26.0,DAL,PG,66.0,15.0,22.2,4.4,9.3,0.472,0.5,2.3,0.232,3.9,7.0,0.552,0.501,3.7,4.6,0.793,0.5,2.4,2.9,3.9,0.9,0.3,1.9,1.6,13.0,,0.317,0.3880597014925373,0.36448598130841126,0.22480620155038758,0.3333333333333333,0.0967741935483871,0.5666266506602641,0.19197207678883071,0.232,0.20353982300884954,0.475,0.5463467829880043,0.552,0.4375,0.5659340659340659,0.793,0.18292682926829268,0.29478593445991524
149.0,Max Christie,22.0,DAL,SG,77.0,68.0,29.1,4.2,9.4,0.441,2.3,5.8,0.404,1.8,3.6,0.502,0.566,1.6,1.8,0.899,0.2,3.0,3.2,2.0,0.6,0.4,1.2,1.3,12.3,,0.317,0.36716417910447763,0.1869158878504673,0.24806201550387597,0.2222222222222222,0.12903225806451613,0.5294117647058824,0.19197207678883071,0.404,0.5132743362831858,0.3,0.6172300981461286,0.502,0.225,0.7554945054945055,0.899,0.8292682926829268,0.28652047850317897
185.0,Cam Spencer,25.0,MEM,SG,72.0,20.0,23.8,3.7,7.7,0.473,2.0,4.5,0.449,1.6,3.2,0.506,0.604,1.8,1.9,0.94,0.6,2.0,2.5,5.6,0.7,0.2,1.3,1.4,11.1,,0.305,0.33134328358208953,0.5233644859813084,0.19379844961240308,0.25925925925925924,0.06451612903225806,0.5678271308523409,0.17102966841186734,0.449,0.3982300884955752,0.325,0.658669574700109,0.506,0.2,0.6098901098901099,0.94,0.24390243902439024,0.2835221810867106
408.0,Jericho Sims,27.0,MIL,C,67.0,19.0,19.7,2.2,2.8,0.784,0.0,0.0,,2.2,2.8,0.784,0.784,0.7,1.1,0.62,2.2,3.3,5.5,1.6,0.3,0.3,1.1,2.2,5.0,,0.39,0.14925373134328357,0.14953271028037385,0.4263565891472868,0.1111111111111111,0.0967741935483871,0.9411764705882354,0.3193717277486911,,0.0,0.275,0.8549618320610687,0.784,0.175,0.4972527472527472,0.62,0.23170731707317074,0.2819205364471116
120.0,Ace Bailey,19.0,UTA,SF,72.0,61.0,27.6,5.5,12.4,0.443,1.9,5.5,0.344,3.6,6.9,0.522,0.52,0.9,1.2,0.75,1.4,2.8,4.2,1.8,0.8,0.7,1.5,2.7,13.8,,0.268,0.4119402985074627,0.16822429906542058,0.32558139534883723,0.2962962962962963,0.2258064516129032,0.5318127250900361,0.10645724258289707,0.344,0.48672566371681414,0.375,0.5670665212649946,0.522,0.43125,0.7142857142857143,0.75,0.7439024390243902,0.2704831867271116
147.0,Maxime Raynaud,22.0,SAC,C,74.0,56.0,26.5,5.2,9.1,0.571,0.3,1.0,0.324,4.9,8.1,0.601,0.589,1.8,2.3,0.786,1.9,5.6,7.5,1.4,0.5,0.5,1.3,2.3,12.5,,0.268,0.373134328358209,0.1308411214953271,0.5813953488372093,0.18518518518518517,0.16129032258064516,0.6854741896758704,0.10645724258289707,0.324,0.08849557522123894,0.325,0.6423118865866957,0.601,0.50625,0.6840659340659341,0.786,0.6829268292682927,0.2704726942534355
148.0,Jaylen Wells,22.0,MEM,SG,69.0,69.0,26.4,4.4,10.1,0.431,1.9,5.3,0.353,2.5,4.8,0.517,0.524,1.9,2.5,0.784,0.9,2.3,3.2,1.6,0.9,0.1,1.1,2.1,12.5,,0.305,0.373134328358209,0.14953271028037385,0.24806201550387597,0.3333333333333333,0.03225806451612903,0.5174069627851141,0.17102966841186734,0.353,0.4690265486725663,0.275,0.5714285714285714,0.517,0.3,0.6813186813186812,0.784,0.8414634146341463,0.2681480374288333
326.0,Patrick Williams,24.0,CHI,PF,72.0,6.0,20.5,2.5,6.6,0.372,1.3,3.8,0.347,1.2,2.8,0.407,0.472,0.8,1.0,0.72,0.7,2.3,3.0,1.5,0.7,0.4,1.0,1.3,7.0,,0.378,0.208955223880597,0.14018691588785048,0.23255813953488372,0.25925925925925924,0.12903225806451613,0.44657863145258103,0.29842931937172773,0.347,0.33628318584070793,0.25,0.5147219193020719,0.407,0.175,0.5192307692307692,0.72,0.07317073170731707,0.2669551677506718
178.0,Kyle Filipowski,22.0,UTA,C,77.0,41.0,23.4,4.2,8.5,0.492,1.0,3.0,0.325,3.2,5.6,0.58,0.548,2.1,2.8,0.75,1.9,5.3,7.2,2.6,0.9,0.5,1.6,3.0,11.4,,0.268,0.3402985074626866,0.2429906542056075,0.5581395348837209,0.3333333333333333,0.16129032258064516,0.5906362545018007,0.10645724258289707,0.325,0.2654867256637168,0.4,0.5976008724100328,0.58,0.35,0.5989010989010989,0.75,0.5,0.26661735888937743
282.0,Gary Trent Jr.,27.0,MIL,SG,65.0,21.0,21.2,2.8,7.3,0.387,1.9,5.3,0.36,0.9,2.0,0.458,0.517,0.6,0.8,0.769,0.1,0.9,1.0,1.2,0.5,0.0,0.6,1.3,8.1,,0.39,0.2417910447761194,0.11214953271028037,0.07751937984496124,0.18518518518518517,0.0,0.4645858343337335,0.3193717277486911,0.36,0.4690265486725663,0.15,0.5637949836423118,0.458,0.125,0.5384615384615384,0.769,0.25609756097560976,0.2653028896449584
102.0,Brice Sensabaugh,22.0,UTA,SF,75.0,22.0,23.5,5.3,11.4,0.46,2.2,5.9,0.367,3.1,5.5,0.559,0.554,2.2,2.7,0.826,0.7,2.3,3.1,1.9,0.7,0.2,1.7,1.9,14.9,,0.268,0.44477611940298506,0.17757009345794392,0.24031007751937986,0.25925925925925924,0.06451612903225806,0.5522208883553422,0.10645724258289707,0.367,0.5221238938053098,0.425,0.604143947655398,0.559,0.34375,0.6016483516483516,0.826,0.2682926829268293,0.26167350172621745
173.0,Klay Thompson,35.0,DAL,SF,69.0,8.0,21.7,4.1,10.6,0.393,2.9,7.6,0.383,1.2,2.9,0.418,0.532,0.5,0.7,0.766,0.3,1.8,2.1,1.4,0.5,0.3,0.9,1.0,11.7,,0.317,0.3492537313432836,0.1308411214953271,0.16279069767441862,0.18518518518518517,0.0967741935483871,0.4717887154861945,0.19197207678883071,0.383,0.6725663716814159,0.225,0.5801526717557252,0.418,0.18125,0.5521978021978021,0.766,0.0975609756097561,0.2564781078641848
210.0,Precious Achiuwa,26.0,SAC,C,73.0,57.0,23.9,4.3,8.2,0.528,0.4,1.3,0.278,4.0,6.9,0.577,0.551,1.1,1.9,0.554,2.4,4.3,6.7,1.4,0.9,0.7,0.9,1.7,10.1,,0.268,0.30149253731343284,0.1308411214953271,0.5193798449612403,0.3333333333333333,0.2258064516129032,0.6338535414165667,0.10645724258289707,0.278,0.11504424778761062,0.225,0.6008724100327154,0.577,0.43125,0.6126373626373626,0.554,0.6951219512195121,0.24674808718101623
146.0,Malik Monk,27.0,SAC,SG,62.0,3.0,22.0,4.5,10.2,0.438,2.0,5.1,0.395,2.5,5.1,0.481,0.536,1.5,1.7,0.879,0.2,1.6,1.9,3.0,0.6,0.4,1.5,1.6,12.5,,0.268,0.373134328358209,0.28037383177570097,0.14728682170542634,0.2222222222222222,0.12903225806451613,0.5258103241296519,0.10645724258289707,0.395,0.4513274336283185,0.375,0.5845147219193021,0.481,0.31875,0.5604395604395604,0.879,0.036585365853658534,0.24318234642356049
376.0,Yves Missi,21.0,NOP,C,66.0,14.0,19.7,2.4,4.5,0.544,0.0,0.0,0.0,2.4,4.4,0.546,0.544,0.9,1.5,0.559,2.8,3.1,5.8,1.3,0.3,1.5,0.8,1.7,5.7,,0.317,0.1701492537313433,0.12149532710280375,0.44961240310077516,0.1111111111111111,0.48387096774193544,0.653061224489796,0.19197207678883071,0.0,0.0,0.2,0.5932388222464559,0.546,0.275,0.4972527472527472,0.559,0.17073170731707318,0.24284930523797643
336.0,Ryan Nembhard,22.0,DAL,PG,60.0,27.0,19.5,2.7,6.5,0.415,0.8,2.3,0.356,1.9,4.3,0.447,0.477,0.4,0.5,0.806,0.2,2.0,2.2,5.3,0.4,0.0,1.4,1.4,6.6,,0.317,0.1970149253731343,0.4953271028037383,0.17054263565891473,0.14814814814814814,0.0,0.49819927971188477,0.19197207678883071,0.356,0.20353982300884954,0.35,0.520174482006543,0.447,0.26875,0.49175824175824173,0.806,0.32926829268292684,0.23532458838572676
176.0,Jarace Walker,22.0,IND,PF,76.0,41.0,25.7,4.0,9.6,0.419,1.8,4.7,0.374,2.3,5.0,0.462,0.51,1.8,2.4,0.749,0.6,4.5,5.1,2.5,0.8,0.3,1.8,1.6,11.6,,0.232,0.3462686567164179,0.23364485981308414,0.3953488372093023,0.2962962962962963,0.0967741935483871,0.503001200480192,0.043630017452007015,0.374,0.415929203539823,0.45,0.5561613958560523,0.462,0.3125,0.6620879120879121,0.749,0.5,0.22836233890043658
256.0,Nique Clifford,23.0,SAC,SG,75.0,28.0,25.1,3.3,7.9,0.418,1.0,3.1,0.333,2.3,4.9,0.471,0.482,0.9,1.3,0.722,0.9,2.9,3.8,2.4,0.9,0.3,1.5,2.1,8.6,,0.268,0.25671641791044775,0.22429906542056074,0.2945736434108527,0.3333333333333333,0.0967741935483871,0.5018007202881153,0.10645724258289707,0.333,0.2743362831858407,0.375,0.5256270447110142,0.471,0.30625,0.6456043956043956,0.722,0.34146341463414637,0.2200856604799596
374.0,Karlo Matković,24.0,NOP,PF,62.0,2.0,14.7,2.3,3.8,0.604,0.6,1.5,0.422,1.7,2.3,0.717,0.685,0.5,0.7,0.732,1.2,2.5,3.7,0.8,0.4,0.9,0.5,1.7,5.7,,0.317,0.1701492537313433,0.07476635514018692,0.2868217054263566,0.14814814814814814,0.2903225806451613,0.7250900360144058,0.19197207678883071,0.422,0.1327433628318584,0.125,0.7470010905125409,0.717,0.14375,0.3598901098901099,0.732,0.024390243902439025,0.21731131889217137
226.0,Jay Huff,27.0,IND,C,82.0,47.0,21.0,3.5,7.5,0.476,1.5,4.5,0.319,2.1,2.9,0.723,0.574,1.0,1.2,0.828,0.9,3.1,4.0,1.5,0.5,1.9,0.9,2.4,9.5,,0.232,0.2835820895522388,0.14018691588785048,0.31007751937984496,0.18518518518518517,0.6129032258064515,0.5714285714285714,0.043630017452007015,0.319,0.3982300884955752,0.225,0.6259541984732824,0.723,0.18125,0.532967032967033,0.828,0.573170731707317,0.21566123554335376
250.0,Cody Williams,21.0,UTA,SG,67.0,41.0,24.3,3.6,7.6,0.468,0.4,2.0,0.214,3.1,5.6,0.556,0.495,1.3,1.8,0.706,0.9,2.0,3.0,2.0,0.8,0.4,1.1,1.8,8.8,,0.268,0.26268656716417915,0.1869158878504673,0.23255813953488372,0.2962962962962963,0.12903225806451613,0.5618247298919569,0.10645724258289707,0.214,0.17699115044247787,0.275,0.539803707742639,0.556,0.35,0.6236263736263736,0.706,0.5,0.2137061892089714
193.0,Bub Carrington,20.0,WAS,PG,82.0,48.0,27.7,3.8,9.0,0.424,2.1,5.0,0.408,1.8,4.0,0.443,0.538,1.0,1.4,0.73,0.4,3.0,3.4,4.6,0.6,0.2,2.3,2.2,10.7,,0.207,0.31940298507462683,0.42990654205607476,0.2635658914728682,0.2222222222222222,0.06451612903225806,0.5090036014405762,0.0,0.408,0.44247787610619466,0.575,0.5866957470010905,0.443,0.25,0.717032967032967,0.73,0.5853658536585366,0.21182067086548537
155.0,Tre Johnson,19.0,WAS,SG,60.0,42.0,24.1,4.5,10.8,0.419,1.9,5.4,0.358,2.6,5.4,0.479,0.508,1.3,1.5,0.874,0.5,2.4,2.8,2.0,0.6,0.3,1.6,2.0,12.2,,0.207,0.3641791044776119,0.1869158878504673,0.21705426356589144,0.2222222222222222,0.0967741935483871,0.503001200480192,0.0,0.358,0.4778761061946903,0.4,0.5539803707742639,0.479,0.3375,0.6181318681318682,0.874,0.5121951219512195,0.1948243900460328
479.0,Dwight Powell,34.0,DAL,C,63.0,12.0,14.3,1.0,1.6,0.644,0.0,0.1,0.286,1.0,1.5,0.67,0.653,1.2,1.8,0.696,1.5,2.6,4.1,1.1,0.5,0.3,0.7,2.1,3.3,,0.317,0.09850746268656715,0.10280373831775702,0.31782945736434104,0.18518518518518517,0.0967741935483871,0.773109243697479,0.19197207678883071,0.286,0.008849557522123894,0.175,0.7121046892039259,0.67,0.09375,0.34890109890109894,0.696,0.14634146341463414,0.1919995833840532
251.0,Justin Champagnie,24.0,WAS,SF,69.0,19.0,20.0,3.4,6.7,0.502,0.8,2.4,0.319,2.6,4.3,0.605,0.56,1.2,1.5,0.784,2.1,3.5,5.6,1.2,0.9,0.6,0.7,1.7,8.7,,0.207,0.2597014925373134,0.11214953271028037,0.4341085271317829,0.3333333333333333,0.1935483870967742,0.602641056422569,0.0,0.319,0.21238938053097342,0.175,0.6106870229007634,0.605,0.26875,0.5054945054945055,0.784,0.23170731707317074,0.17727525471338304
441.0,Micah Peavy,24.0,NOP,SG,61.0,4.0,15.0,1.7,4.5,0.385,0.5,1.8,0.259,1.3,2.7,0.467,0.436,0.4,0.5,0.759,0.8,1.2,1.9,1.0,0.7,0.1,0.3,1.6,4.3,,0.317,0.12835820895522387,0.09345794392523366,0.14728682170542634,0.25925925925925924,0.03225806451612903,0.46218487394957986,0.19197207678883071,0.259,0.1592920353982301,0.075,0.47546346782988,0.467,0.16875,0.36813186813186816,0.759,0.04878048780487805,0.1761252014655098
204.0,Will Riley,19.0,WAS,SF,74.0,18.0,22.1,3.7,8.4,0.439,1.1,3.3,0.316,2.6,5.0,0.52,0.502,1.9,2.4,0.8,0.8,2.1,2.9,2.0,0.7,0.1,1.3,1.2,10.3,,0.207,0.3074626865671642,0.1869158878504673,0.22480620155038758,0.25925925925925924,0.03225806451612903,0.5270108043217288,0.0,0.316,0.29203539823008845,0.325,0.5474372955288985,0.52,0.3125,0.5631868131868132,0.8,0.21951219512195122,0.1738095514011871
322.0,Ben Sheppard,24.0,IND,SG,65.0,20.0,21.4,2.6,6.0,0.434,1.3,3.6,0.362,1.3,2.4,0.542,0.543,0.6,0.8,0.765,0.7,2.3,3.0,1.8,0.6,0.1,0.6,1.8,7.1,,0.232,0.21194029850746268,0.16822429906542058,0.23255813953488372,0.2222222222222222,0.03225806451612903,0.5210084033613446,0.043630017452007015,0.362,0.3185840707964602,0.15,0.5921483097055616,0.542,0.15,0.5439560439560439,0.765,0.24390243902439024,0.1632902837012889
338.0,Oso Ighodaro,23.0,PHO,PF,82.0,24.0,22.0,2.9,4.5,0.653,0.0,0.0,0.0,2.9,4.5,0.655,0.653,0.6,1.4,0.453,1.7,3.4,5.1,2.3,0.9,0.7,1.2,2.7,6.5,,,0.19402985074626866,0.21495327102803738,0.3953488372093023,0.3333333333333333,0.2258064516129032,0.7839135654261705,,0.0,0.0,0.3,0.7121046892039259,0.655,0.28125,0.5604395604395604,0.453,0.2926829268292683,
391.0,Sion James,23.0,CHO,SG,82.0,19.0,22.5,1.7,4.5,0.371,1.0,2.9,0.352,0.7,1.7,0.404,0.483,1.0,1.2,0.837,0.6,2.9,3.5,2.0,0.6,0.2,0.8,1.8,5.4,,,0.16119402985074627,0.1869158878504673,0.2713178294573643,0.2222222222222222,0.06451612903225806,0.44537815126050423,,0.352,0.2566371681415929,0.2,0.5267175572519084,0.404,0.10625,0.5741758241758241,0.837,0.23170731707317074,
58.0,Kon Knueppel,20.0,CHO,SF,81.0,80.0,31.5,6.4,13.4,0.475,3.4,7.9,0.425,3.0,5.5,0.548,0.601,2.4,2.8,0.863,1.2,4.1,5.3,3.4,0.7,0.2,2.0,2.1,18.5,ROY-2,,0.5522388059701493,0.31775700934579443,0.4108527131782945,0.25925925925925924,0.06451612903225806,0.5702280912364946,,0.425,0.6991150442477876,0.5,0.6553980370774264,0.548,0.34375,0.8214285714285714,0.863,0.975609756097561,
143.0,Collin Gillespie,26.0,PHO,PG,80.0,58.0,28.5,4.4,10.5,0.418,2.9,7.2,0.401,1.5,3.3,0.455,0.556,1.0,1.1,0.874,1.1,3.0,4.1,4.6,1.2,0.2,1.6,1.6,12.7,,,0.37910447761194027,0.42990654205607476,0.31782945736434104,0.4444444444444444,0.06451612903225806,0.5018007202881153,,0.401,0.6371681415929203,0.4,0.6063249727371866,0.455,0.20625,0.739010989010989,0.874,0.7073170731707317,
264.0,Luke Kennard,29.0,2TM,SG,78.0,6.0,21.6,3.0,5.7,0.533,1.5,3.1,0.478,1.5,2.5,0.601,0.665,0.8,0.9,0.913,0.4,1.9,2.3,2.2,0.7,0.1,0.8,1.3,8.4,,,0.25074626865671645,0.20560747663551404,0.17829457364341084,0.25925925925925924,0.03225806451612903,0.6398559423769509,,0.478,0.2743362831858407,0.2,0.7251908396946565,0.601,0.15625,0.5494505494505495,0.913,0.07317073170731707,
220.0,Royce O'Neale,32.0,PHO,SF,78.0,67.0,28.4,3.4,8.0,0.421,2.7,6.7,0.408,0.7,1.3,0.486,0.59,0.3,0.5,0.711,0.8,4.0,4.8,2.7,1.1,0.4,1.3,2.3,9.8,,,0.29253731343283584,0.25233644859813087,0.37209302325581395,0.40740740740740744,0.12903225806451613,0.5054021608643458,,0.408,0.5929203539823009,0.325,0.6434023991275899,0.486,0.08125,0.7362637362637362,0.711,0.8170731707317073,
71.0,Miles Bridges,27.0,CHO,PF,77.0,77.0,31.0,6.2,13.5,0.46,1.9,5.8,0.333,4.3,7.8,0.554,0.531,2.7,3.3,0.822,1.0,4.9,5.8,3.2,0.6,0.4,1.4,1.7,17.1,,,0.5104477611940299,0.2990654205607477,0.44961240310077516,0.2222222222222222,0.12903225806451613,0.5522208883553422,,0.333,0.5132743362831858,0.35,0.579062159214831,0.554,0.4875,0.8076923076923077,0.822,0.9390243902439024,
55.0,CJ McCollum,34.0,2TM,PG,76.0,60.0,29.8,6.9,15.2,0.455,2.5,6.7,0.375,4.4,8.5,0.519,0.538,2.4,3.1,0.772,0.8,2.5,3.3,3.9,0.8,0.5,1.8,1.9,18.7,,,0.5582089552238806,0.36448598130841126,0.25581395348837205,0.2962962962962963,0.16129032258064516,0.546218487394958,,0.375,0.5929203539823009,0.45,0.5866957470010905,0.519,0.53125,0.7747252747252747,0.772,0.7317073170731707,
289.0,Moussa Diabaté,24.0,CHO,C,73.0,47.0,26.0,3.1,5.0,0.631,0.0,0.0,0.5,3.1,4.9,0.632,0.632,1.6,2.4,0.659,3.7,5.0,8.7,1.9,0.8,1.0,1.0,2.4,7.9,,,0.23582089552238808,0.17757009345794392,0.6744186046511628,0.2962962962962963,0.3225806451612903,0.7575030012004802,,0.5,0.0,0.25,0.6892039258451472,0.632,0.30625,0.6703296703296703,0.659,0.573170731707317,
